hash,Echo Date,Echo Time,Echo Title,Echo Duration (Minutes),Average Completion,Total Minutes Viewed,Minutes Viewed Live,Minutes Viewed VOD,Discussion Threads Started,Bookmarks,Last Opened,Last Opened Time,Participated Live,Downloads
ca497b06003c2876b41b99b6d5e97ba1,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,31,18,0,18,0,0,42979,0.046828704,0,0
ca497b06003c2876b41b99b6d5e97ba1,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,1,0,1,0,0,42977,0.138449074,0,0
ca497b06003c2876b41b99b6d5e97ba1,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,49,54,0,54,0,0,42993,0.208993056,0,0
ca497b06003c2876b41b99b6d5e97ba1,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,69,6,0,6,0,0,42992,0.109525463,0,0
ca497b06003c2876b41b99b6d5e97ba1,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
ca497b06003c2876b41b99b6d5e97ba1,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,9,17,0,17,0,0,42950,0.253414352,0,0
3c643705da445a6a1ed864eca33bd3d3,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,5,6,0,6,0,0,42950,0.234027778,0,0
3c643705da445a6a1ed864eca33bd3d3,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
3c643705da445a6a1ed864eca33bd3d3,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,25,27,0,27,0,0,42968,0.392430556,0,0
cc9bd0243ecede5072da49deb69bd9dc,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
cc9bd0243ecede5072da49deb69bd9dc,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,36,52,0,52,0,0,42940,0.097650463,0,0
8e9a9e3c62c01f85bdef70ec0e26771f,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,17,81,0,81,0,0,43021,0.392152778,0,0
8e9a9e3c62c01f85bdef70ec0e26771f,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
8e9a9e3c62c01f85bdef70ec0e26771f,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,4,4,0,4,0,0,43018,0.113333333,0,0
e3144d55f937a3594dae78be521ea431,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,58,52,0,52,0,0,43018,0.119513889,0,0
e3144d55f937a3594dae78be521ea431,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
e3144d55f937a3594dae78be521ea431,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,20,21,0,21,0,0,43024,0.058668981,0,0
0d0f5949fb86a04a0df0206a9f796f9d,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
0d0f5949fb86a04a0df0206a9f796f9d,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,3,3,0,3,0,0,42942,0.005011574,0,0
669039794fc5161f9d63f0e2c54717b0,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,1,3,0,3,0,0,43013,0.040578704,0,0
669039794fc5161f9d63f0e2c54717b0,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,61,11,0,11,0,0,43012,0.357881944,0,0
669039794fc5161f9d63f0e2c54717b0,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
669039794fc5161f9d63f0e2c54717b0,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,38,61,0,61,0,0,43000,0.244421296,0,0
1d28787107db08871bbd988c9363e5d5,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,7,10,0,10,0,0,42978,0.280439815,0,0
1d28787107db08871bbd988c9363e5d5,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,66,90,0,90,0,0,43000,0.281423611,0,0
1d28787107db08871bbd988c9363e5d5,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,41,52,0,52,0,0,43000,0.325636574,0,0
1d28787107db08871bbd988c9363e5d5,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,46,5,0,5,0,0,43000,0.319652778,0,0
1d28787107db08871bbd988c9363e5d5,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,95,139,0,139,0,0,43028,0.033356481,0,0
1d28787107db08871bbd988c9363e5d5,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,72,118,0,118,0,0,43024,0.235787037,0,0
1d28787107db08871bbd988c9363e5d5,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
1d28787107db08871bbd988c9363e5d5,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
9effc7c54329c9f6d45834180b8ccbf0,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
